TIME,OPEN,HIGH,LOW,CLOSE,VOLUME,RSI,EMA,BB_MIDDLE,BB_UPPER,BB_LOWER
2023-01-04 13:00:00,130.8052,130.0646,127.6226,129.5989,743774,80.71052303083258,122.01033093045848,121.80117499999999,132.5951981989998,111.00715180100016
2023-01-04 14:00:00,128.9437,132.2467,128.7045,130.0248,1485676,78.32719031029276,122.77361369898625,122.68778999999999,133.0995074337186,112.27607256628139
2023-01-04 15:00:00,129.6588,133.4856,131.0234,132.3073,1316203,79.9823825068656,123.68158382289232,123.655645,133.85262889080767,113.45866110919236
2023-01-04 16:00:00,133.5494,134.3016,132.2335,133.8638,775980,78.65399491656535,124.65131869690256,124.60698,134.88968606582887,114.32427393417112
2023-01-04 17:00:00,134.5959,136.0647,132.4881,134.3007,644713,90.58338324000266,125.57030739243565,125.520625,135.84084167885152,115.20040832114846
2023-01-04 18:00:00,133.5917,138.7935,134.6653,136.1526,683435,90.56065454050335,126.57814478363225,126.524615,136.8816641650614,116.16756583493859
2023-01-04 19:00:00,135.7088,137.9413,136.1542,137.4746,1501792,90.73035244352329,127.61590242328633,127.53345499999998,138.03596711783086,117.0309428821691
2023-01-04 20:00:00,137.7967,141.2261,137.9156,140.0195,1401442,91.72512573446828,128.79719743059238,128.538125,139.79381686723002,117.28243313277001
2023-01-04 21:00:00,138.722,140.7513,137.9472,140.2826,1375498,91.34711939409407,129.89104529434547,129.51552,141.30055581730608,117.73048418269394
2023-01-04 22:00:00,141.2482,142.9582,139.6027,141.0851,1320749,100.0,130.95714574250303,130.395165,142.8920098212098,117.89832017879019
2023-01-04 23:00:00,140.2551,143.4745,141.4406,141.8142,679944,100.0,131.9911509098837,131.428165,144.12271431523678,118.73361568476324
2023-01-05 00:00:00,141.9026,141.8018,138.3811,141.0409,1523849,95.24535633696297,132.85303177560905,132.327955,145.07163430436725,119.58427569563275
2023-01-05 01:00:00,140.906,142.8811,140.262,142.7687,1623425,94.88212947888121,133.79738113031294,133.262825,146.19799644547055,120.32765355452942
2023-01-05 02:00:00,141.4598,145.3931,143.0556,144.4795,786745,95.29697249826667,134.81472578456885,134.25489,147.44587112083173,121.06390887916825
2023-01-05 03:00:00,143.049,148.7311,145.7512,145.853,1736390,95.65578881729368,135.8659899955623,135.26221500000003,148.77755933843463,121.74687066156541
2023-01-05 04:00:00,145.721,148.7803,146.5144,146.9025,1097941,95.80282561616993,136.91708618646112,136.39827499999998,149.8111787709974,122.98537122900255
2023-01-05 05:00:00,145.8438,147.6679,145.2638,146.2381,544302,91.4454189525294,137.80480178775053,137.46596,150.4112477367398,124.5206722632602
2023-01-05 06:00:00,145.3661,147.9526,146.1784,147.047,1309116,91.04716475906987,138.6850111412981,138.50214,151.00202259791763,126.00225740208238
2023-01-05 07:00:00,147.5546,150.8591,145.3066,147.9884,971498,91.31986162010732,139.5710481754602,139.44128500000002,151.822045162409,127.06052483759103
2023-01-05 08:00:00,148.5585,150.8436,145.8291,148.2692,1364177,90.41021878335108,140.39944358732112,140.37556999999998,152.4402526412528,128.31088735874715
2023-01-05 09:00:00,148.2608,152.34,148.5681,149.5153,1212433,90.36142155120972,141.26762038852863,141.37139,152.96956220716223,129.77321779283776
2023-01-05 10:00:00,148.111,154.2653,150.3281,151.6303,1770953,90.07538208778007,142.2545422562878,142.451665,153.61663692912032,131.28669307087966
2023-01-05 11:00:00,150.768,158.1863,155.025,156.0345,1563692,92.28175849425303,143.5669191842604,143.638025,155.29591237507987,131.98013762492013
2023-01-05 12:00:00,154.8068,159.1485,156.8032,157.9046,1389541,92.70014064554779,144.9324125952832,144.840065,157.1915557720377,132.48857422796232
2023-01-05 13:00:00,159.4116,163.1379,156.8964,159.941,937028,93.15452666863469,146.3618018719229,146.12208,159.17053677063797,133.07362322936206
2023-01-05 14:00:00,160.1554,164.2977,160.7826,161.4854,1341298,96.94855625927167,147.8021445507874,147.38872,161.25499181414062,133.5224481858594
2023-01-05 15:00:00,160.9268,162.8927,158.1724,160.0801,1229025,90.35140880526596,148.9714736411886,148.51899500000002,162.665075104469,134.37291489553104
2023-01-05 16:00:00,161.0336,164.3475,160.9654,161.7344,976298,90.32592793407585,150.18699043726588,149.60474,164.32571455289565,134.88376544710434
2023-01-05 17:00:00,161.8783,166.2348,160.6816,163.5595,558286,90.52591104051557,151.46056277657388,150.76858499999997,166.05601371764254,135.4811562823574
2023-01-05 18:00:00,163.2199,170.4484,167.2032,169.349,1644381,92.21504632154634,153.16422346451924,152.18178,168.86218484459013,135.50137515540987
2023-01-05 19:00:00,168.4601,172.181,168.9695,170.8533,997311,94.87599267842684,154.8488974202793,153.63373499999997,171.52578574925306,135.74168425074689
2023-01-05 20:00:00,171.2068,174.0168,170.0184,173.2294,1306219,95.15296795778288,156.59942147549077,155.24316,174.12897560134644,136.35734439865354
2023-01-05 21:00:00,172.8129,177.2382,173.1906,175.0692,1541334,95.29864777159982,158.3584480016345,156.858185,176.749972470611,136.96639752938898
2023-01-05 22:00:00,173.4083,176.7739,173.1351,174.9576,916408,94.89640739918312,159.93931962052648,158.38209,178.93961644202068,137.82456355797933
2023-01-05 23:00:00,175.2381,180.2683,176.7568,178.9079,1250055,95.32202156267735,161.74585108523826,160.03483500000002,181.63944441532138,138.43022558467865
2023-01-06 00:00:00,180.0278,184.4748,181.4018,182.2589,1369084,95.49378535101481,163.69947479140606,161.80265500000002,184.6340878317682,138.97122216823183
2023-01-06 01:00:00,181.1499,189.3059,182.1086,185.756,636620,95.36899372010028,165.80009623984358,163.77855,187.7499241028109,139.8071758971891
2023-01-06 02:00:00,184.803,188.5845,185.794,186.1737,1532877,95.15412310041563,167.74043945509658,165.73488500000002,190.33497157779308,141.13479842220696
2023-01-06 03:00:00,185.6212,191.1449,190.6645,190.9148,772936,95.53952645879158,169.94752141175405,167.881205,193.43398559633002,142.32842440366997
2023-01-06 04:00:00,190.0934,192.2828,187.6016,190.4322,821680,93.93094112147827,171.8984431820632,169.989355,195.6860373125389,144.29267268746108
2023-01-06 05:00:00,189.7136,196.8699,191.9722,193.758,1347040,98.29577557698981,173.98030573615245,172.20149,198.09360735652126,146.30937264347875
2023-01-06 06:00:00,193.423,203.1302,197.3486,200.2619,841767,98.50387376340458,176.48331471366174,174.63307,201.5065333191708,147.7596066808292
2023-01-06 07:00:00,198.986,201.3476,199.3413,200.6207,1109386,98.44651970216682,178.78211331236062,176.86238,204.62233996354007,149.10242003645993
2023-01-06 08:00:00,200.8908,204.7131,198.2452,201.8507,792712,98.23627712592126,180.97912156832626,179.059685,207.4512284786521,150.6681415213479
2023-01-06 09:00:00,203.086,208.3876,202.3384,204.4501,1120770,98.29180226073157,183.21445284753327,181.28514,210.33672688963455,152.23355311036548
2023-01-06 10:00:00,206.2959,206.0438,204.3547,205.8651,1124618,98.24326441797416,185.37165733824438,183.504125,212.96468443213405,154.04356556786593
2023-01-06 11:00:00,204.7455,208.5129,204.6766,205.1517,726171,96.00094196227867,187.25547092507824,185.757705,214.56195092097107,156.9534590790289
2023-01-06 12:00:00,206.5462,210.3237,205.3371,207.7847,1483970,96.60411538057467,189.21063559888032,188.06022000000002,216.13170614636894,159.9887338536311
2023-01-06 13:00:00,208.9504,209.588,204.9405,208.1169,805713,96.21530964209985,191.01123220851076,190.28809,217.22175754817232,163.3544224518277
2023-01-06 14:00:00,208.8143,215.1487,209.2268,211.6663,676873,96.23892274696999,192.97838152198594,192.403955,219.05886984210744,165.74904015789255
2023-01-06 15:00:00,212.0329,214.9908,210.0131,212.3413,677729,95.87263133556257,194.82246899608253,194.47835500000002,220.52206559507465,168.4346444049254
2023-01-06 16:00:00,211.1384,221.4987,217.6828,218.2818,797261,96.53334338161332,197.05669099645564,196.730975,222.82959589680937,170.63235410319064
2023-01-06 17:00:00,218.7493,219.408,217.734,219.3043,1073255,96.1145493234572,199.1755109015551,198.94273,224.8083375745484,173.07712242545162
2023-01-06 18:00:00,219.7187,222.3897,218.6662,221.3628,1071351,97.795249309277,201.28858605378795,201.26299,226.38413567676764,176.14184432323236
2023-01-06 19:00:00,222.2268,230.4362,222.0691,225.9719,1056722,97.87935447240989,203.63937785818908,203.61619,228.73745794578474,178.49492205421524
2023-01-06 20:00:00,226.8416,228.0055,224.7926,226.0695,1542018,97.38051875569131,205.77557996693295,205.80671999999998,230.72625302938582,180.88718697061415
2023-01-06 21:00:00,227.0838,230.0756,225.3744,229.4863,1192476,97.64495384981049,208.033743779606,207.993235,233.1777917966859,182.8086782033141
2023-01-06 22:00:00,227.5845,236.7385,231.1126,235.4475,1875879,97.96308774654803,210.6445777053578,210.456925,236.28629718593606,184.62755281406396
2023-01-06 23:00:00,234.1604,235.6114,231.5345,234.7107,875092,95.6267905069208,212.93658935246657,212.64672000000002,238.92234460617766,186.37109539382237
2023-01-07 00:00:00,232.681,238.5385,235.9165,238.2077,1609222,95.88514031155124,215.34336179508878,215.035495,241.49377998173628,188.5772100182637
2023-01-07 01:00:00,240.0185,243.0825,239.7257,241.9516,1243568,98.0749082263185,217.87747971936605,217.445175,244.51548412147568,190.37486587852433
2023-01-07 02:00:00,241.1435,249.6654,243.694,247.0323,1455078,98.19062306611792,220.65412926990263,219.783695,248.62652601993028,190.9408639800697
2023-01-07 03:00:00,247.3178,252.1607,245.5726,247.2448,1234282,98.1852887208601,223.18657410134048,222.11490000000003,251.95577220511922,192.27402779488085
2023-01-07 04:00:00,247.5528,249.5758,242.6271,247.2752,1473973,98.01307894559432,225.48072894883188,224.386125,254.64466878086583,194.12758121913416
2023-01-07 05:00:00,245.7961,252.7692,250.3244,251.886,1292466,98.20372857968276,227.99551666799076,226.75792,257.86145607425823,195.65438392574177
2023-01-07 06:00:00,253.1765,256.5248,253.2154,256.0298,943092,98.12144328635245,230.6654484138964,229.26615499999997,261.35091271062527,197.18139728937467
2023-01-07 07:00:00,258.2172,263.5971,259.0735,260.1377,789281,98.25844422908742,233.47232951733486,232.01545500000003,264.81523936498536,199.21567063501473
2023-01-07 08:00:00,262.7,266.6895,260.0914,264.5765,1528932,98.35120940401414,236.43463146806488,234.85504500000002,268.6407459449118,201.0693440550882
2023-01-07 09:00:00,264.6874,269.2666,265.5482,266.3899,1195856,98.2411748417344,239.287514185392,237.76869499999998,271.89456448956787,203.6428255104321
2023-01-07 10:00:00,264.4064,271.1502,269.3429,270.6677,1640089,98.40075707916776,242.27610331059276,240.718765,275.53764174703986,205.89988825296015
2023-01-07 11:00:00,268.1568,279.4986,273.5913,275.1944,1013903,98.4383775913119,245.41117918577442,243.86142,279.23743216701246,208.4854078329876
2023-01-07 12:00:00,272.9248,278.4973,273.4941,277.0394,1653593,98.28911773925768,248.42339069189114,246.79930000000004,282.9809593394497,210.61764066055036
2023-01-07 13:00:00,276.4686,289.2359,282.0941,286.0674,1276064,100.0,252.00853443552055,250.137455,287.9219612124689,212.35294878753112
2023-01-07 14:00:00,288.4669,294.9109,288.5878,291.4105,1098695,100.0,255.7611025845186,253.63984,293.1408773764085,214.13880262359146
2023-01-07 15:00:00,289.7116,297.809,291.1468,292.0145,1544313,100.0,259.2138071002787,256.94196999999997,297.7253390463031,216.15860095369683
2023-01-07 16:00:00,291.3173,298.7369,296.9551,298.0433,1696121,100.0,262.9118540431093,260.54066,302.5376365470377,218.54368345296226
2023-01-07 17:00:00,299.7721,304.5436,298.1846,299.3466,816102,100.0,266.3818298485275,264.033675,306.76982588487084,221.2975241151292
2023-01-07 18:00:00,297.392,306.4505,302.3021,305.9553,1539036,100.0,270.1507317677154,267.55906500000003,311.96623384427005,223.15189615573
2023-01-07 19:00:00,306.818,316.0296,313.704,313.8571,1625887,100.0,274.31324302793297,271.516385,317.6700628318209,225.3627071681791
2023-01-07 20:00:00,316.5108,316.5943,314.886,315.7574,1010558,100.0,278.26030559670124,275.39387,322.77890096073867,228.00883903926135
2023-01-07 21:00:00,313.7039,327.2484,321.8071,323.328,1310142,100.0,282.552466968444,279.46269,328.69588371964045,230.22949628035957
2023-01-07 22:00:00,322.4714,331.9335,323.6857,329.3078,688624,100.0,287.0053558285922,283.576465,335.0963168275224,232.05661317247757
2023-01-07 23:00:00,332.358,336.9331,330.9344,336.7592,1188514,100.0,291.7438171782501,288.052185,341.7877439581873,234.31662604181273
2023-01-08 00:00:00,335.4918,354.7294,344.0572,348.0071,1381477,100.0,297.10222506603577,293.08878,349.5458572248933,236.63170277510665
2023-01-08 01:00:00,348.9873,355.267,345.8722,352.1714,781368,100.0,302.34690839307996,298.10305000000005,356.91655773127854,239.28954226872153
2023-01-08 02:00:00,349.7204,359.0101,352.1349,354.6158,639926,100.0,307.32489806992953,303.03235,363.50062591489876,242.56407408510125
2023-01-08 03:00:00,351.4821,362.1912,352.7695,356.6224,1713485,100.0,312.0198982537458,307.856585,369.3030725553853,246.41009744461468
2023-01-08 04:00:00,360.0722,359.3466,356.7426,358.9318,762591,100.0,316.4876984200557,312.57435,374.51626192948714,250.63243807051285
2023-01-08 05:00:00,357.5196,364.9706,357.54,363.9352,708902,100.0,321.00650809433614,317.45161500000006,379.4430938156994,255.46013618430075
2023-01-08 06:00:00,364.0038,375.6783,363.5994,370.5487,1765807,100.0,325.72481208535174,322.445665,384.6604650535111,260.23086494648896
2023-01-08 07:00:00,369.1128,383.1943,374.1544,377.056,1365755,100.0,330.61349664865156,327.538745,390.1428540950884,264.9346359049116
2023-01-08 08:00:00,374.2712,389.8328,381.3386,385.7665,1812484,100.0,335.8661636344943,332.9751,395.9968376904555,269.9533623095445
2023-01-08 09:00:00,384.7462,395.0645,385.2356,391.5424,1075600,100.0,341.168662335971,338.24885,402.38572629797255,274.11197370202746
2023-01-08 10:00:00,393.6512,409.7325,400.9141,403.0615,633193,100.0,347.06321830397377,343.8314,410.20016414992034,277.4626358500796
2023-01-08 11:00:00,399.1856,411.3838,403.7559,407.988,927359,100.0,352.86557846550005,349.63007500000003,417.19127006449713,282.06887993550293
2023-01-08 12:00:00,408.2762,431.6383,417.8357,425.1732,1011198,100.0,359.7520186116429,355.98657000000003,426.94825636998706,285.024883630013
2023-01-08 13:00:00,429.2198,434.2517,427.5579,434.1465,1450930,100.0,366.8372073152959,362.72656500000005,436.5845399936144,288.8685900063857
2023-01-08 14:00:00,430.7579,445.2603,432.4011,436.876,1196802,100.0,373.507568523363,369.27259999999995,445.12481494173215,293.42038505826775
2023-01-08 15:00:00,433.3642,442.7075,437.3549,438.7206,1110387,100.0,379.71833342589986,375.51577499999996,452.70590978292563,298.3256402170743
2023-01-08 16:00:00,440.8033,448.7664,441.3806,447.4237,1122607,100.0,386.1664635758142,382.09909000000005,460.2822634211534,303.9159165788467
2023-01-08 17:00:00,447.0608,456.5534,447.6589,453.1468,1459948,100.0,392.5455432352604,388.59002999999996,467.7779888324602,309.4020711675397
2023-01-08 18:00:00,455.747,471.475,462.7967,463.2105,948942,100.0,399.2755391176166,395.285165,475.9968885469646,314.5734414530354
2023-01-08 19:00:00,460.9377,478.8834,467.0689,472.3822,1673792,100.0,406.2380782492721,402.066315,484.8371467938758,319.2954832061242
2023-01-08 20:00:00,472.0182,479.5281,478.2184,479.1599,1309260,100.0,413.1830136541033,408.62395499999997,494.09881385166454,323.1490961483354
